Enhancer_ID	chr	start	end	SRR13652347	SRR13652348	SRR13652349	SRR13652344	SRR13652345	SRR13652346
1	chr1	103756846	103758821	43.969322616500456	32.73012275949127	14.565062822690871	6.995345505620535	2.5794565314908917	6.198530371588993
2	chr1	10563775	10566069	58.229643465095194	35.24782451022137	65.81250608771431	6.2958109550584815	10.317826125963567	4.132353581059329
3	chr1	10568571	10569798	10.695240636446057	21.40046488120583	37.221827213543335	6.995345505620535	0.0	2.0661767905296644
4	chr1	114697479	114699890	158.05188940525838	99.44921915383887	139.17726697237944	6.995345505620535	5.158913062981783	8.264707162118658
5	chr1	114705757	114706856	116.45928693019039	66.71909639434759	91.16650433462064	23.084640168547764	12.897282657454458	13.085786340021206
6	chr1	11736715	11738158	3.5650802121486853	7.553105252190294	4.855020940896957	32.17858932585446	7.738369594472675	19.973042308453422
7	chr1	119666738	119669689	23.76720141432457	52.87173676533205	66.35195285892507	17.488363764051336	5.158913062981783	17.218139921080535
8	chr1	119912098	119913780	127.15452756663645	142.25014891625054	142.95339437085485	43.37114213484732	10.317826125963567	47.52206618218228
9	chr1	119928616	119932809	33.2740819800544	39.02437713631652	49.62910295139112	52.465091292154014	38.69184797236338	39.946084616906845
10	chr1	120505103	120506042	2.376720141432457	13.847359629015537	3.776127398475411	16.08929466292723	2.5794565314908917	30.992651857944963
11	chr1	121052390	121053510	125.96616749592022	292.05340308469135	170.46517970260427	53.16462584271606	18.056195720436243	50.276968569555166
12	chr1	123626325	123627475	30.89736183862194	8.811956127555343	42.07684815444029	18.187898314613392	5.158913062981783	15.840688727394094
13	chr1	137162771	137166594	17.825401060743427	22.65931575657088	18.880636992377056	10.493018258430803	7.738369594472675	6.198530371588993
14	chr1	142568383	142569821	27.332281626473257	59.165991142157296	49.62910295139112	34.97672752810267	20.635652251927134	32.37010305163141
15	chr1	144692623	144694950	51.09948304079783	41.542078887046614	75.52254796950822	11.192552808992856	2.5794565314908917	10.330883952648321
16	chr1	144993554	144995893	34.462442050770626	15.106210504380588	73.90420765587591	6.995345505620535	0.0	3.443627984216107
17	chr1	144997400	144998716	22.578841343608342	13.847359629015537	37.221827213543335	2.798138202248214	0.0	2.7549023873728857
